id,yL,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32
112.0,0.0,61.538999999999994,49.0,1.0,0.0,0.0,0.0,0.0,14.162420000000001,31.0,1.7183398,7.900764,12.1538,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9231,0.0012,0.0001,0.0,5.0,7.0,119.322,0.0,0.0,2.0,0.1421696,0.2832491
114.0,1.0,76.878049,6.8,0.0,0.0,0.0,0.0,0.0,16.52032,44.0,442.87647999999996,10.33334,1.32362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7588,0.0017,0.0356,0.0032,6.0,6.0,109.09899999999999,0.0,0.0,1.0,0.3826616,0.6892362
116.0,1.0,64.169,50.9,0.0,0.0,0.0,1.0,0.0,15.23731,0.0,34.440459999999995,6.841246000000001,10.1087,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9602,0.0001,0.0002,0.0011,5.0,6.0,71.2908,0.0,0.0,3.0,0.0765401,0.1524566
117.0,1.0,43.54,132.0,0.0,1.0,0.0,0.0,0.0,15.896560000000001,31.0,6.3257764000000005,5.601701,2.85148,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0085,0.0,0.9016,0.0,7.0,6.0,36.9707,0.0,0.0,6.0,0.17896320000000002,0.34965890000000005
118.0,1.0,45.898,125.6,1.0,0.0,0.0,0.0,0.0,18.372220000000002,25.0,104.60378,6.82242,47.4765,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.45799999999999996,0.0,0.4461,0.0001,6.0,6.0,72.2405,1.0,1.0,5.0,0.5820531,0.9288780000000001
119.0,1.0,76.537317,7.0,0.0,0.0,0.0,0.0,0.0,15.260420000000002,45.0,11.612711000000001,10.72522,10.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9006,0.0002,0.0033,0.0066,6.0,6.0,73.9275,0.0,0.0,1.0,0.18089070000000002,0.3517517
120.0,1.0,67.181,31.8,0.0,0.0,1.0,0.0,0.0,14.410029999999999,37.0,5.8551212,9.257285000000001,42.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0467,0.0,0.8553,0.0065,6.0,6.0,74.8292,0.0,0.0,6.0,0.2578665,0.4623231
121.0,1.0,60.05,106.4,1.0,0.0,0.0,0.0,0.0,18.49466,0.0,139.68272,6.367379,3.5630800000000002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0341,0.0,0.9487,0.0007,7.0,5.0,38.9095,1.0,0.0,4.0,0.0985328,0.1902521
122.0,0.0,72.987,25.6,0.0,0.0,0.0,1.0,0.0,14.720139999999999,44.0,33.239292,8.0369,0.485691,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.956,0.0005,0.0146,0.0051,6.0,6.0,165.38400000000001,0.0,0.0,4.0,0.0852581,0.1640093
123.0,1.0,58.865,64.1,1.0,0.0,0.0,0.0,0.0,15.27716,0.0,9.524045,6.916144,45.1362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9501,0.0001,0.0002,0.0015,6.0,6.0,89.5715,0.0,0.0,2.0,0.0949941,0.1889954
124.0,1.0,68.014,36.3,0.0,0.0,0.0,1.0,0.0,15.253860000000001,42.0,10.605945,7.216341000000001,3.36174,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9819,0.0006,0.0,0.0015,6.0,6.0,72.7405,0.0,0.0,4.0,0.0356138,0.07082089999999999
125.0,1.0,65.541,57.0,0.0,0.0,0.0,1.0,0.0,16.89864,0.0,17.052077,7.563925,9.78176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9897,0.0002,0.0,0.0003,5.0,6.0,29.598000000000003,0.0,0.0,3.0,0.0203977,0.0407366
126.0,1.0,65.256,40.5,0.0,0.0,0.0,1.0,0.0,17.9418,0.0,207.75849,6.910264,2.22729,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.927,0.0,0.046,0.001,4.0,6.0,60.8003,0.0,0.0,3.0,0.137878,0.2616364
127.0,1.0,70.890244,15.1,0.0,0.0,0.0,0.0,0.0,17.45601,45.0,124.42712,8.472944,1.68398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972,0.0001,0.0001,0.0,6.0,6.0,45.857,0.0,0.0,2.0,0.0544431,0.1088213
129.0,1.0,74.984,17.8,1.0,0.0,0.0,0.0,0.0,13.074110000000001,31.0,41.037468,10.39529,43.5477,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.071,0.0,0.8572,0.0185,6.0,6.0,78.6499,0.0,1.0,7.0,0.256984,0.45054700000000003
130.0,1.0,69.74122,24.4,0.0,0.0,0.0,0.0,1.0,16.95974,44.0,101.16344000000001,8.193721,7.49372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9127,0.0004,0.002,0.0,8.0,4.0,42.9071,0.0,0.0,6.0,0.1597665,0.3172919
131.0,0.0,68.886098,18.5,0.0,0.0,0.0,0.0,0.0,18.81469,0.0,9.0477396,8.651821,18.2943,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2437,0.0101,0.1014,0.002,7.0,3.0,36.1068,1.0,0.0,5.0,0.5170305000000001,0.8074116
132.0,0.0,34.217,92.6,0.0,0.0,0.0,0.0,0.0,15.79455,0.0,293.30352999999997,5.424894999999999,2.30127,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7941,0.0,0.0774,0.0,8.0,6.0,19.6842,0.0,0.0,6.0,0.3469022,0.5990279000000001
133.0,0.0,64.851,25.4,0.0,0.0,0.0,0.0,0.0,12.000680000000001,31.0,57.549822999999996,7.376797,3.2563400000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9726,0.0,0.0002,0.0001,7.0,6.0,72.7679,0.0,0.0,2.0,0.0533148,0.1065344
134.0,0.0,69.017,35.6,0.0,0.0,0.0,0.0,1.0,16.608320000000003,44.0,7.5949625,9.455876,43.3413,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0339,0.0,0.9485,0.0036,6.0,6.0,72.2313,0.0,1.0,7.0,0.09898960000000001,0.190594
136.0,0.0,68.10731700000001,14.4,1.0,0.0,0.0,0.0,0.0,11.14918,31.0,151.10217,9.057555,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9707,0.0,0.0023,0.0,5.0,6.0,129.226,0.0,0.0,6.0,0.0570072,0.1132911
137.0,0.0,37.348,155.4,1.0,0.0,0.0,0.0,0.0,15.27697,31.0,59.742948,6.23128,12.5428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1131,0.0,0.45,0.0,7.0,7.0,46.2159,0.0,0.0,6.0,0.5938268,0.9208212
138.0,1.0,75.29512199999999,6.2,1.0,0.0,0.0,0.0,0.0,14.92971,32.0,4547.9582,9.724480999999999,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1167,0.0002,0.183,0.15,6.0,6.0,344.83,0.0,0.0,4.0,0.627782,0.7786375
139.0,1.0,70.932683,12.6,0.0,0.0,0.0,0.0,0.0,15.48306,31.0,110.17021000000001,8.805050999999999,0.263515,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7269,0.0002,0.0,0.0,8.0,4.0,62.0863,0.0,0.0,3.0,0.39714190000000005,0.7938078000000001
141.0,0.0,56.638000000000005,31.2,1.0,0.0,0.0,0.0,0.0,12.65025,31.0,11.141122,6.8936020000000005,6.974410000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.95,0.0,0.0014,0.0033,5.0,6.0,94.7451,0.0,0.0,1.0,0.09543510000000001,0.1883878
142.0,1.0,45.375,108.2,0.0,0.0,0.0,0.0,0.0,15.816629999999998,0.0,11.791607,6.022974,6.9842699999999995,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0007,0.0,0.9942,0.0,6.0,6.0,47.5282,0.0,0.0,7.0,0.0115399,0.023037099999999998
143.0,1.0,62.062,46.9,1.0,0.0,0.0,0.0,0.0,17.44146,22.0,30.962685999999998,8.486073,3.8694900000000003,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7787,0.0031,0.0118,0.0018,5.0,7.0,42.9994,1.0,0.0,5.0,0.351613,0.6705491
145.0,0.0,69.51100000000001,18.1,1.0,0.0,0.0,0.0,0.0,16.66793,0.0,276.34688,6.676878,1.50043,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0773,0.0,0.0883,0.6856,8.0,5.0,68.2439,0.0,0.0,4.0,0.494039,0.717006
147.0,1.0,71.108,18.6,1.0,0.0,0.0,0.0,0.0,11.83635,31.0,226.53278999999998,8.497351,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9854,0.0,0.0,0.0,5.0,7.0,156.725,0.0,0.0,1.0,0.028773700000000003,0.057547400000000005
149.0,0.0,55.5,82.1,1.0,0.0,0.0,0.0,0.0,16.8186,0.0,10.846378,6.2975959999999995,2.4386099999999997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1605,0.0,0.6751,0.0,6.0,6.0,11.0874,0.0,0.0,7.0,0.4914524,0.7691449
150.0,1.0,67.393,40.9,0.0,0.0,0.0,0.0,0.0,12.91773,30.0,2.612,8.253739999999999,25.4746,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5855,0.0013,0.1619,0.0035,7.0,6.0,86.4924,0.0,0.0,4.0,0.5695593000000001,0.8410617
